NOC,Year,Sport,Omega
ARU,1992,Athletics,0.0
ARU,1992,Cycling,0.0
ARU,1992,Sailing,0.0
ARU,1996,Athletics,0.0
ARU,1996,Cycling,0.0
ARU,1996,Weightlifting,0.0
ARU,2000,Athletics,0.0
ARU,2000,Judo,0.0
ARU,2004,Athletics,0.0
ARU,2004,Weightlifting,0.0
ARU,2024,Cycling BMX Racing,0.0
ARU,2024,Sailing,0.0
ARU,2024,Shooting,0.0
ARU,2008,Judo,0.0
ARU,2012,Judo,0.0
ARU,2012,Weightlifting,0.0
ARU,2016,Judo,0.0
ARU,2016,Sailing,0.0
ARU,2016,Taekwondo,0.0
ARU,2020,Shooting,0.0
ASA,2000,Archery,0.0
ASA,2000,Athletics,0.0
ASA,2000,Weightlifting,0.0
ASA,1988,Athletics,0.0
ASA,1988,Boxing,0.0
ASA,1988,Weightlifting,0.0
ASA,1988,Wrestling,0.0
ASA,1996,Athletics,0.0
ASA,1996,Boxing,0.0
ASA,1996,Sailing,0.0
ASA,1996,Weightlifting,0.0
ASA,1996,Wrestling,0.0
ASA,2004,Athletics,0.0
ASA,2004,Weightlifting,0.0
ASA,2008,Athletics,0.0
ASA,2008,Judo,0.0
ASA,2012,Athletics,0.0
ASA,2012,Judo,0.0
ASA,2016,Athletics,0.0
ASA,2016,Judo,0.0
ASA,2016,Weightlifting,0.0
ASA,2020,Athletics,0.0
ASA,2020,Sailing,0.0
ASA,2020,Weightlifting,0.0
ASA,2024,Athletics,0.0
ASA,1992,Boxing,0.0
ASA,1992,Weightlifting,0.0
AUS,2024,3x3 Basketball,0.7222623398227945
AUS,2024,"3x3 Basketball, Basketball",0.26454492235041216
AUS,2024,Archery,0.31901259132268217
AUS,2024,Artistic Gymnastics,0.09417181234482966
AUS,2024,Athletics,0.007700520002532871
AUS,2024,Badminton,0.35697207252325974
AUS,2024,Basketball,0.1645443264444672
AUS,2024,Beach Volleyball,0.41875129392408683
AUS,2024,Boxing,0.29966506672392323
AUS,2024,Breaking,0.5485876351077597
AUS,2024,Cycling BMX Freestyle,0.3417240392755523
AUS,2024,Cycling BMX Racing,0.26634412901381616
AUS,2024,Cycling Mountain Bike,0.443128283600461
AUS,2024,Cycling Road,0.478515983285841
AUS,2024,Cycling Track,0.1531658948842565
AUS,2024,Equestrian,0.16685713894815302
AUS,2024,Football,0.2687351649648989
AUS,2024,Golf,0.18513298125725647
AUS,2024,Judo,0.3880350752511823
AUS,2024,Modern Pentathlon,0.6728456329522244
AUS,2024,Rhythmic Gymnastics,0.6410388203875629
AUS,2024,Rowing,0.0
AUS,2024,Rugby Sevens,0.20914175908680455
AUS,2024,Sailing,0.4735173143166844
AUS,2024,Shooting,0.2186485013055019
AUS,2024,Skateboarding,0.9
AUS,2024,Sport Climbing,0.6449727067206154
AUS,2024,Surfing,0.603525817200414
AUS,2024,Table Tennis,0.42039945912121823
AUS,2024,Taekwondo,0.5915545396141599
AUS,2024,Tennis,0.32293146840161474
AUS,2024,Trampoline Gymnastics,0.5086665555532498
AUS,2024,Triathlon,0.41827778103659474
AUS,2024,Weightlifting,0.5571859341791715
AUS,2024,Wrestling,0.4593826047153021
AUS,1972,Archery,0.41889464614808664
AUS,1972,Athletics,0.17065219380401705
AUS,1972,Basketball,0.11890173765064943
AUS,1972,Boxing,0.34043984107704384
AUS,1972,Canoeing,0.4531907564978118
AUS,1972,Cycling,0.027679537291959454
AUS,1972,Equestrianism,0.36478488401833636
AUS,1972,Fencing,0.7124545302341897
AUS,1972,Gymnastics,0.09776672835548775
AUS,1972,Judo,0.5748904207566211
AUS,1972,Modern Pentathlon,0.5824514778925686
AUS,1972,Rowing,0.15240319607551228
AUS,1972,Sailing,0.20340501832027566
AUS,1972,Shooting,0.6012615039993224
AUS,1972,Weightlifting,0.39528294020312926
AUS,1972,Wrestling,0.6282590748554088
AUS,1976,Archery,0.5029049535108974
AUS,1976,Athletics,0.1203749297380675
AUS,1976,Basketball,0.41837012707123444
AUS,1976,Boxing,0.3029191975487402
AUS,1976,Canoeing,0.3492611081839838
AUS,1976,Cycling,0.2073715857874871
AUS,1976,Equestrianism,0.2535761170245728
AUS,1976,Fencing,0.3246508010491724
AUS,1976,Gymnastics,0.1641742294467446
AUS,1976,Judo,0.2
AUS,1976,Modern Pentathlon,0.3290972599158516
AUS,1976,Rowing,0.40417942803255447
AUS,1976,Sailing,0.406960306699762
AUS,1976,Shooting,0.6493936855160501
AUS,1976,Weightlifting,0.5092747430405633
AUS,1976,Wrestling,0.35231614982852705
AUS,1980,Archery,0.37560298756822896
AUS,1980,Athletics,0.0
AUS,1980,Basketball,0.4654176342518767
AUS,1980,Boxing,0.6421212400552576
AUS,1980,Canoeing,0.42742451775559775
AUS,1980,Cycling,0.23493560846988515
AUS,1980,Fencing,0.3322971747133925
AUS,1980,Gymnastics,0.012800706232649738
AUS,1980,Judo,0.34647504342505725
AUS,1980,Modern Pentathlon,0.5346824936913194
AUS,1980,Rowing,0.16109677528366073
AUS,1980,Shooting,0.5436237795452343
AUS,1980,Weightlifting,0.37147955069019356
AUS,1980,Wrestling,0.47244311066640676
AUS,1984,Archery,0.7514185347607543
AUS,1984,Athletics,0.0
AUS,1984,Basketball,0.2714607347636009
AUS,1984,Boxing,0.383856386916343
AUS,1984,Canoeing,0.410010046419416
AUS,1984,Cycling,0.4960143742606336
AUS,1984,Equestrianism,0.16504639721542408
AUS,1984,Fencing,0.35848579051728585
AUS,1984,Gymnastics,0.0
AUS,1984,Judo,0.4389574409828165
AUS,1984,Modern Pentathlon,0.2612769445208286
AUS,1984,Rhythmic Gymnastics,0.1
AUS,1984,Rowing,0.004946292523322532
AUS,1984,Sailing,0.43555601556734963
AUS,1984,Shooting,0.18877766008126678
AUS,1984,Weightlifting,0.5959587614028418
AUS,1984,Wrestling,0.4971754965048128
AUS,1988,Archery,0.24368913629250888
AUS,1988,Athletics,0.0
AUS,1988,Basketball,0.1496656039616327
AUS,1988,Boxing,0.17645651669200962
AUS,1988,Canoeing,0.30024473757108666
AUS,1988,Cycling,0.102068864292401
AUS,1988,Equestrianism,0.41697074085166086
AUS,1988,Fencing,0.5989570479557401
AUS,1988,Football,0.020971500082416005
AUS,1988,Gymnastics,0.2986241625040001
AUS,1988,Judo,0.5382003059348308
AUS,1988,Modern Pentathlon,0.7114300532993973
AUS,1988,Rowing,0.2404432771081529
AUS,1988,Sailing,0.14208165855523552
AUS,1988,Shooting,0.08549014169346492
AUS,1988,Table Tennis,0.2012739660966715
AUS,1988,Tennis,0.028392174835889405
AUS,1988,Weightlifting,0.18133939296434273
AUS,1988,Wrestling,0.5337388288961109
AUS,1992,Archery,0.0030012635195661164
AUS,1992,Athletics,0.023223642934091765
AUS,1992,Badminton,0.2708032367824409
AUS,1992,Basketball,0.29565997028215674
AUS,1992,Boxing,0.41961183089603454
AUS,1992,Canoeing,0.060193364975018405
AUS,1992,Cycling,0.29515742397877853
AUS,1992,Equestrianism,0.22977060383742814
AUS,1992,Fencing,0.3529304511272362
AUS,1992,Football,0.2980669379221988
AUS,1992,Gymnastics,0.09073199149923816
AUS,1992,Judo,0.7254297559503636
AUS,1992,Modern Pentathlon,0.29429247573196915
AUS,1992,Rowing,0.022388267257698786
AUS,1992,Sailing,0.01891611147755587
AUS,1992,Shooting,0.38782675365463637
AUS,1992,Table Tennis,0.7080060412817158
AUS,1992,Tennis,0.23530888249607917
AUS,1992,Weightlifting,0.521935485853922
AUS,1992,Wrestling,0.5879832955739713
AUS,1996,Archery,0.28161286087510445
AUS,1996,Athletics,0.0
AUS,1996,Badminton,0.27462003504862625
AUS,1996,Basketball,0.4153033906080872
AUS,1996,Beach Volleyball,0.3653155234199805
AUS,1996,Boxing,0.3627284158696298
AUS,1996,Canoeing,0.5709958494528115
AUS,1996,Cycling,0.25262927280537695
AUS,1996,Equestrianism,0.47282183398624233
AUS,1996,Fencing,0.5453578791394895
AUS,1996,Football,0.4181821852079669
AUS,1996,Gymnastics,0.0
AUS,1996,Judo,0.22844622430087494
AUS,1996,Modern Pentathlon,0.5505644614957196
AUS,1996,Rowing,0.0
AUS,1996,Sailing,0.03141775448497159
AUS,1996,Shooting,0.12981555114434212
AUS,1996,Table Tennis,0.22323739660374425
AUS,1996,Tennis,0.3166181222621306
AUS,1996,Weightlifting,0.15553296333776964
AUS,1996,Wrestling,0.4400425449700348
AUS,2000,Archery,0.2750069546413326
AUS,2000,Athletics,0.0274379575506421
AUS,2000,Badminton,0.3023973702855435
AUS,2000,Basketball,0.0402770216579499
AUS,2000,Beach Volleyball,0.5335878876720447
AUS,2000,Boxing,0.28478059468323835
AUS,2000,Canoeing,0.23929655869564245
AUS,2000,Cycling,0.08818416043927449
AUS,2000,Equestrianism,0.10000001140872135
AUS,2000,Fencing,0.32278437194270704
AUS,2000,Football,0.092395387221146
AUS,2000,Gymnastics,0.32651165465856946
AUS,2000,Handball,0.2908007649285893
AUS,2000,Judo,0.14922206752183861
AUS,2000,Modern Pentathlon,0.5550634880962326
AUS,2000,Rhythmic Gymnastics,0.23372831000660357
AUS,2000,Rowing,0.0
AUS,2000,Sailing,0.39340472855750774
AUS,2000,Shooting,0.021360899702066616
AUS,2000,Table Tennis,0.5631799525837924
AUS,2000,Taekwondo,0.7581718267759564
AUS,2000,Tennis,0.5187585251171242
AUS,2000,Triathlon,0.10573751736999502
AUS,2000,Volleyball,0.15780163728771665
AUS,2000,Weightlifting,0.3135068643738814
AUS,2000,Wrestling,0.41885405909919227
AUS,2004,Archery,0.4826942195483005
AUS,2004,Athletics,0.0
AUS,2004,Badminton,0.3823079319172771
AUS,2004,Basketball,0.0
AUS,2004,Beach Volleyball,0.32354496925354514
AUS,2004,Boxing,0.3748982407796626
AUS,2004,Canoeing,0.0
AUS,2004,Cycling,0.024054004425452573
AUS,2004,Equestrianism,0.46423040564785756
AUS,2004,Fencing,0.8059768847208804
AUS,2004,Football,0.0
AUS,2004,Gymnastics,0.0
AUS,2004,Judo,0.2147038546864581
AUS,2004,Modern Pentathlon,0.5540437904850429
AUS,2004,Rhythmic Gymnastics,0.7443962232015657
AUS,2004,Rowing,0.011812278597029989
AUS,2004,Sailing,0.0
AUS,2004,Shooting,0.05414881409148571
AUS,2004,Table Tennis,0.38493460963800424
AUS,2004,Taekwondo,0.30353004282636686
AUS,2004,Tennis,0.40513358816815925
AUS,2004,Triathlon,0.11866252464783607
AUS,2004,Volleyball,0.17703621772116046
AUS,2004,Weightlifting,0.6013095265747384
AUS,2004,Wrestling,0.42709915443387336
AUS,2008,Archery,0.18191267906763955
AUS,2008,Athletics,0.0902417814815426
AUS,2008,Badminton,0.2615653691234977
AUS,2008,Basketball,0.19553002318101573
AUS,2008,Beach Volleyball,0.49300906352475027
AUS,2008,Boxing,0.4264562043164071
AUS,2008,Canoeing,0.16664099230757773
AUS,2008,Cycling,0.004677520692235668
AUS,2008,Equestrianism,0.10772861868535498
AUS,2008,Fencing,0.21570020973887166
AUS,2008,Football,0.12128985387799195
AUS,2008,Gymnastics,0.06544512915940016
AUS,2008,Judo,0.14141868518063164
AUS,2008,Modern Pentathlon,0.5041079907138504
AUS,2008,Rhythmic Gymnastics,0.6347072691371675
AUS,2008,Rowing,0.0
AUS,2008,Sailing,0.01917376220892407
AUS,2008,Shooting,0.0
AUS,2008,Table Tennis,0.20149954828309133
AUS,2008,Taekwondo,0.6446394638872393
AUS,2008,Tennis,0.39305428936709863
AUS,2008,Triathlon,0.662241319276945
AUS,2008,Weightlifting,0.35313824826232404
AUS,2008,Wrestling,0.4789171374116008
AUS,2012,Archery,0.6151409989668153
AUS,2012,Athletics,0.0
AUS,2012,Badminton,0.6307624797598115
AUS,2012,Basketball,0.20519254298615658
AUS,2012,Beach Volleyball,0.391943189248609
AUS,2012,Boxing,0.1
AUS,2012,Canoeing,0.02518939000103798
AUS,2012,Cycling,0.012503906060095136
AUS,2012,Equestrianism,0.0
AUS,2012,Gymnastics,0.11216945655391163
AUS,2012,Judo,0.6402721312461024
AUS,2012,Modern Pentathlon,0.5535947939289055
AUS,2012,Rhythmic Gymnastics,0.6617340051821562
AUS,2012,Rowing,0.0
AUS,2012,Sailing,0.6080380380571377
AUS,2012,Shooting,0.2936967582569797
AUS,2012,Table Tennis,0.34529645390512165
AUS,2012,Taekwondo,0.38147322506618053
AUS,2012,Tennis,0.46560161801058336
AUS,2012,Triathlon,0.3071565233583301
AUS,2012,Volleyball,0.5716390486238968
AUS,2012,Weightlifting,0.5665369828678163
AUS,2012,Wrestling,0.8830654313146948
AUS,2016,Archery,0.42168192732985504
AUS,2016,Athletics,0.07964187125299091
AUS,2016,Badminton,0.30000000000000004
AUS,2016,Basketball,0.29256706797271337
AUS,2016,Beach Volleyball,0.41660697164681826
AUS,2016,Boxing,0.4633514035871312
AUS,2016,Canoeing,0.17724265174644876
AUS,2016,Cycling,0.043313229845047874
AUS,2016,Equestrianism,0.06316488902826349
AUS,2016,Football,0.2826189756553715
AUS,2016,Golf,0.3725102892890213
AUS,2016,Gymnastics,0.2930423626961754
AUS,2016,Judo,0.17139254286601224
AUS,2016,Modern Pentathlon,0.43494423764816476
AUS,2016,Rhythmic Gymnastics,0.3863216987509248
AUS,2016,Rowing,0.15801879064400873
AUS,2016,Rugby Sevens,0.033069941562110995
AUS,2016,Sailing,0.27239748898690236
AUS,2016,Shooting,0.08263251513599805
AUS,2016,Table Tennis,0.525656534672402
AUS,2016,Taekwondo,0.3722789845269179
AUS,2016,Tennis,0.5380704447656742
AUS,2016,Triathlon,0.317705162018994
AUS,2016,Weightlifting,0.49803624550428044
AUS,2016,Wrestling,0.5154174500303044
AUS,2020,Archery,0.0883298521984384
AUS,2020,Artistic Gymnastics,0.036560691874929704
AUS,2020,Athletics,0.00019938133690805725
AUS,2020,Badminton,0.3503296758305682
AUS,2020,Basketball,0.3424908796239845
AUS,2020,Beach Volleyball,0.04486791977609388
AUS,2020,Boxing,0.1
AUS,2020,Cycling BMX Freestyle,0.6024556069391672
AUS,2020,Cycling BMX Racing,0.0
AUS,2020,Cycling Mountain Bike,0.45192442218158535
AUS,2020,Cycling Road,0.30988502229519
AUS,2020,Cycling Track,0.13033340325312504
AUS,2020,Equestrian,0.10463730538063352
AUS,2020,Football,0.0017422770452005876
AUS,2020,Golf,0.42219090533059367
AUS,2020,Judo,0.213073933077729
AUS,2020,Modern Pentathlon,0.9820598286179638
AUS,2020,Rhythmic Gymnastics,0.20122239674092932
AUS,2020,Rowing,0.03413991337972594
AUS,2020,Rugby Sevens,0.0
AUS,2020,Sailing,0.2705571767197661
AUS,2020,Shooting,0.07143477225928167
AUS,2020,Skateboarding,0.3899307820036401
AUS,2020,Sport Climbing,0.5768459456338786
AUS,2020,Surfing,0.12528240617185554
AUS,2020,Table Tennis,0.6000000000000001
AUS,2020,Taekwondo,0.34327325332657804
AUS,2020,Tennis,0.408756231483582
AUS,2020,Trampoline Gymnastics,0.5071682578681573
AUS,2020,Triathlon,0.6590313123809918
AUS,2020,Weightlifting,0.2042880302433528
AUS,1896,Athletics,0.8
AUS,1896,Tennis,0.30000000000000004
AUS,1900,Athletics,1.0
AUS,1904,Athletics,0.0
AUS,1906,Athletics,1.0
AUS,1920,Athletics,0.6908653459648859
AUS,1920,Cycling,0.7137561523234092
AUS,1920,Tennis,0.33180428670228196
AUS,1924,Athletics,0.3383409637110506
AUS,1924,Boxing,0.8805450784739668
AUS,1924,Cycling,0.5147441717056475
AUS,1924,Rowing,0.2566853308047439
AUS,1924,Tennis,0.7524580333049616
AUS,1924,Wrestling,0.6030311860727439
AUS,1928,Athletics,0.7930319210270786
AUS,1928,Cycling,0.4928610825073391
AUS,1928,Rowing,0.42992167133445974
AUS,1928,Wrestling,0.42497988467595027
AUS,1932,Athletics,0.43785695230397137
AUS,1932,Cycling,0.6973609982849412
AUS,1932,Rowing,0.8758459075869995
AUS,1932,Wrestling,0.540151056831929
AUS,1936,Athletics,0.31547611208362186
AUS,1936,Boxing,0.41987793150209507
AUS,1936,Cycling,0.696376314975091
AUS,1936,Rowing,0.2974342507022706
AUS,1936,Wrestling,0.6206374191370572
AUS,1948,Athletics,0.5238266554003561
AUS,1948,Boxing,0.5887674894398021
AUS,1948,Cycling,0.19194115539091505
AUS,1948,Rowing,0.5302667937845489
AUS,1948,Sailing,0.4190223899404447
AUS,1948,Shooting,0.35531011120773637
AUS,1948,Weightlifting,0.3184288147802486
AUS,1948,Wrestling,0.27837009298456517
AUS,1952,Athletics,0.20719986835522627
AUS,1952,Boxing,0.3356065069530755
AUS,1952,Cycling,0.5380991626557937
AUS,1952,Fencing,0.26536787995338074
AUS,1952,Modern Pentathlon,0.5513758614170639
AUS,1952,Rowing,0.6546519389782527
AUS,1952,Sailing,0.45315403412327987
AUS,1952,Weightlifting,0.46788870599252363
AUS,1952,Wrestling,0.3704367722794348
AUS,1956,Athletics,0.026517172989471257
AUS,1956,Basketball,0.15129784774792876
AUS,1956,Boxing,0.7610231558620473
AUS,1956,Canoeing,0.6089460608387804
AUS,1956,Cycling,0.35299566632760476
AUS,1956,Equestrianism,0.848440784480399
AUS,1956,Fencing,0.7619117348986001
AUS,1956,Football,0.4208134944447921
AUS,1956,Gymnastics,0.17361556717058127
AUS,1956,Modern Pentathlon,0.5684075046347634
AUS,1956,Rowing,0.1847998283683308
AUS,1956,Sailing,0.4409558442240481
AUS,1956,Shooting,0.5340027521785266
AUS,1956,Weightlifting,0.3846641856773361
AUS,1956,Wrestling,0.3941927143671231
AUS,1960,Athletics,0.03849684701084005
AUS,1960,Boxing,0.6333241435591949
AUS,1960,Canoeing,0.22129978070635445
AUS,1960,Cycling,0.39177013722710646
AUS,1960,Equestrianism,0.6997399216124782
AUS,1960,Fencing,0.16091741369257348
AUS,1960,Gymnastics,0.11554128372515414
AUS,1960,Modern Pentathlon,0.5179846072102259
AUS,1960,Rowing,0.08916803260255574
AUS,1960,Sailing,0.3327199605615875
AUS,1960,Shooting,0.1
AUS,1960,Weightlifting,0.6294465427205945
AUS,1960,Wrestling,0.2
AUS,1964,Athletics,0.0
AUS,1964,Basketball,0.35429139397969367
AUS,1964,Boxing,0.5582522723857111
AUS,1964,Canoeing,0.7142924859420967
AUS,1964,Cycling,0.37676718572051837
AUS,1964,Equestrianism,0.5411171360274697
AUS,1964,Fencing,0.3915224839692186
AUS,1964,Gymnastics,0.1280184546325716
AUS,1964,Judo,0.5750729344501354
AUS,1964,Modern Pentathlon,0.5864192269291469
AUS,1964,Rowing,0.15803157106988477
AUS,1964,Sailing,0.5451140956189088
AUS,1964,Shooting,0.30000000000000004
AUS,1964,Weightlifting,0.3791053142178954
AUS,1964,Wrestling,0.40674340218929106
AUS,1968,Athletics,0.10309159339336699
AUS,1968,Boxing,0.2961404822182344
AUS,1968,Canoeing,0.1527157834701385
AUS,1968,Cycling,0.39458346741651823
AUS,1968,Equestrianism,0.20612759465450492
AUS,1968,Fencing,0.10853201864059614
AUS,1968,Gymnastics,0.7069942987654562
AUS,1968,Modern Pentathlon,0.32397006626267655
AUS,1968,Rowing,0.02161611569721325
AUS,1968,Sailing,0.29674246799221804
AUS,1968,Shooting,0.7410141990102981
AUS,1968,Weightlifting,0.4634524110042399
AUS,1968,Wrestling,0.6137250372406402
AUT,1976,Archery,0.6303543455988656
AUT,1976,Athletics,0.008969771817699
AUT,1976,Boxing,0.4950276138827864
AUT,1976,Canoeing,0.2355199517070914
AUT,1976,Cycling,0.0
AUT,1976,Equestrianism,0.0
AUT,1976,Fencing,0.4379019250650359
AUT,1976,Judo,0.3942821936258122
AUT,1976,Rowing,0.38066295892185953
AUT,1976,Sailing,0.0
AUT,1976,Shooting,0.0
AUT,1976,Weightlifting,0.0
AUT,1976,Wrestling,0.5015457447259978
AUT,1980,Archery,0.3101713719304012
AUT,1980,Athletics,0.10735389142498963
AUT,1980,Boxing,0.34201863380775405
AUT,1980,Canoeing,0.12274509741068024
AUT,1980,Cycling,0.1281343285948551
AUT,1980,Equestrianism,0.15638765372511934
AUT,1980,Judo,0.37655558006228135
AUT,1980,Modern Pentathlon,0.1616573269737168
AUT,1980,Rowing,0.061953968045908324
AUT,1980,Sailing,0.21733228019665224
AUT,1980,Shooting,0.021105587645487242
AUT,1980,Weightlifting,0.41315640969515827
AUT,1980,Wrestling,0.3695943528612324
AUT,1984,Archery,0.4248372963099739
AUT,1984,Athletics,0.030572733355623
AUT,1984,Boxing,0.5484752604204904
AUT,1984,Canoeing,0.631038286305498
AUT,1984,Cycling,0.07761978910877648
AUT,1984,Equestrianism,0.04465817978448196
AUT,1984,Fencing,0.040415111688240135
AUT,1984,Handball,0.0
AUT,1984,Judo,0.11949352840220058
AUT,1984,Modern Pentathlon,0.0
AUT,1984,Rowing,0.0
AUT,1984,Sailing,0.15983774956034272
AUT,1984,Shooting,0.2501198328014082
AUT,1984,Weightlifting,0.2590032588927287
AUT,1984,Wrestling,0.29220578776374173
AUT,2016,Archery,0.143004763801096
AUT,2016,Athletics,0.25076982804029513
AUT,2016,Badminton,0.29353246563736607
AUT,2016,Beach Volleyball,0.17278026491182757
AUT,2016,Canoeing,0.003167897365407445
AUT,2016,Cycling,0.05919531848969806
AUT,2016,Equestrianism,0.3315579847407514
AUT,2016,Fencing,0.27414190008549844
AUT,2016,Golf,0.6202227578885215
AUT,2016,Gymnastics,0.1967488847717106
AUT,2016,Judo,0.078133605878242
AUT,2016,Rhythmic Gymnastics,0.3033546075474242
AUT,2016,Rowing,0.16460867188573858
AUT,2016,Sailing,0.08225567554779417
AUT,2016,Shooting,0.11779916888856201
AUT,2016,Table Tennis,0.004167994200832784
AUT,2016,Tennis,0.2938106092213594
AUT,2016,Triathlon,0.0
AUT,2016,Weightlifting,0.15208593086063027
AUT,2016,Wrestling,0.44180828288753865
AUT,2024,Archery,0.59905467060606
AUT,2024,Artistic Gymnastics,0.11464057914704852
AUT,2024,Athletics,0.5243861676559437
AUT,2024,Badminton,0.46560822900747023
AUT,2024,Beach Volleyball,0.06502927490158397
AUT,2024,Cycling Mountain Bike,0.23612341022057523
AUT,2024,Cycling Road,0.41227552876703105
AUT,2024,Cycling Track,0.30154461379710384
AUT,2024,Equestrian,0.017373013537459375
AUT,2024,Golf,0.496119517904959
AUT,2024,Judo,0.012480364424677882
AUT,2024,Rowing,0.0
AUT,2024,Sailing,0.07241915947637072
AUT,2024,Shooting,0.05951297693889378
AUT,2024,Sport Climbing,0.48505283376457575
AUT,2024,Table Tennis,0.4018849929787325
AUT,2024,Taekwondo,0.5436820161707429
AUT,2024,Tennis,0.14180455835633332
AUT,2024,Trampoline Gymnastics,0.7096600383339648
AUT,2024,Triathlon,0.11377591563001804
AUT,2020,Artistic Gymnastics,0.13598612380099565
AUT,2020,Athletics,0.010028862381920457
AUT,2020,Badminton,0.43619149165963966
AUT,2020,Cycling Mountain Bike,0.30476498884662195
AUT,2020,Cycling Road,0.08340181934435234
AUT,2020,Cycling Track,0.16758951838647113
AUT,2020,Equestrian,0.028764341484798096
AUT,2020,Golf,0.11060885400283998
AUT,2020,Judo,0.0547279434389244
AUT,2020,Modern Pentathlon,0.9028834825022349
AUT,2020,Rowing,0.187811605557272
AUT,2020,Sailing,0.02362080372296317
AUT,2020,Shooting,0.5742744211915375
AUT,2020,Skateboarding,0.016964167192389773
AUT,2020,Sport Climbing,0.07001176322377017
AUT,2020,Table Tennis,0.03689961435495823
AUT,2020,Tennis,0.18420991175621032
AUT,2020,Triathlon,0.0
AUT,2020,Weightlifting,0.43590710095030144
AUT,1900,Athletics,0.18792515782528882
AUT,1900,Equestrianism,0.3156725922786297
AUT,1900,Fencing,0.6927722752447453
AUT,1906,Athletics,0.30342647918957594
AUT,1906,Cycling,0.4850333464236788
AUT,1906,Fencing,0.7380966493788316
AUT,1906,Shooting,0.4769978758367676
AUT,1906,Weightlifting,0.5722035772939807
AUT,1906,Wrestling,0.09241167141604889
AUT,1908,Athletics,0.0
AUT,1908,Fencing,0.0
AUT,1908,Tennis,0.0
AUT,1912,Athletics,0.023332800762913455
AUT,1912,Cycling,0.40428446312634153
AUT,1912,Fencing,0.34476674742071284
AUT,1912,Football,0.30019106516585875
AUT,1912,Modern Pentathlon,0.5402813979487697
AUT,1912,Rowing,0.19267824928494567
AUT,1912,Shooting,0.30742645851769024
AUT,1912,Tennis,0.20098956004294055
AUT,1912,Wrestling,0.3078658535654665
AUT,1924,Athletics,0.34094510109695897
AUT,1924,Boxing,0.26320934626054626
AUT,1924,Equestrianism,0.469580847164795
AUT,1924,Fencing,0.24044617475998387
AUT,1924,Shooting,0.32684612400919894
AUT,1924,Weightlifting,0.21632717793247264
AUT,1924,Wrestling,0.3059684966756808
AUT,1928,Athletics,0.45871106074929613
AUT,1928,Boxing,0.8409595052945605
AUT,1928,Cycling,0.3919743747687449
AUT,1928,Equestrianism,0.20219596193567907
AUT,1928,Fencing,0.03969932793164112
AUT,1928,Rowing,0.20733342477882996
AUT,1928,Sailing,0.3210781329209232
AUT,1928,Weightlifting,0.15493469443751126
AUT,1928,Wrestling,0.2622736509763738
AUT,1932,Athletics,0.29435108270084537
AUT,1932,Fencing,0.13051713597630013
AUT,1932,Sailing,0.07891873071009912
AUT,1932,Weightlifting,0.5223827933187689
AUT,1932,Wrestling,0.07854914916492159
AUT,1936,Athletics,0.0053436495541726425
AUT,1936,Boxing,0.4837958176347074
AUT,1936,Canoeing,0.6049214289090815
